Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
29526,646,236.8743741,160.0258018,1.480226135,0.737293606,29989,193.8908734,0.805400982,0.984561006,0.889097611,0.818538832,0.008022569,0.002221521,0.670005819,0.991760124,DERMASON
29552,644.937,243.0029818,155.2224433,1.565514475,0.769399695,29916,193.9762228,0.701981092,0.987832598,0.892816393,0.798246266,0.008222895,0.002059454,0.637197101,0.997541285,DERMASON
29597,631.032,231.8941057,163.3321493,1.419770123,0.709863399,29865,194.1238543,0.779894598,0.991026285,0.93401702,0.837122849,0.007835054,0.002373442,0.700774664,0.99493893,DERMASON
29634,638.975,240.9320684,156.7984778,1.536571476,0.759249608,29937,194.2451561,0.724778047,0.989878745,0.912078897,0.806223752,0.008130258,0.00211888,0.649996738,0.998766447,DERMASON
29667,662.939,254.3430983,148.6025845,1.71156578,0.811566299,30063,194.3532803,0.703459559,0.986827662,0.848274395,0.764138212,0.008573267,0.001803075,0.583907207,0.999395593,DERMASON
29694,635.714,239.4447437,158.3680893,1.511950702,0.750035805,30015,194.4417009,0.781400489,0.989305347,0.923325897,0.812052492,0.008063742,0.002162981,0.65942925,0.997024517,DERMASON
29709,639.255,236.9278062,160.1194655,1.479693961,0.737070902,30013,194.490806,0.738625628,0.989871056,0.91358641,0.820886367,0.007974951,0.002233778,0.673854427,0.997098327,DERMASON
29734,640.924,237.4579657,159.7690593,1.486257519,0.7397963,30046,194.5726204,0.758597816,0.989615922,0.909599331,0.819398161,0.007986075,0.002220716,0.671413346,0.997893135,DERMASON
29793,640.305,239.7571517,158.4070994,1.513550546,0.750651713,30116,194.7655661,0.741396043,0.989274804,0.913167222,0.812345178,0.008047432,0.00216172,0.659904689,0.998799102,DERMASON
29842,637.688,230.432165,165.4465477,1.392789201,0.696059874,30196,194.925664,0.759493027,0.988276593,0.922191895,0.845913434,0.00772174,0.002438926,0.715569538,0.996637526,DERMASON
29860,651.293,246.6331555,154.7007236,1.594259871,0.778817724,30256,194.9844425,0.760105896,0.986911687,0.88459982,0.790584875,0.00825965,0.001990377,0.625024445,0.99645139,DERMASON
29900,633.483,229.6930655,166.0738338,1.383077998,0.690821842,30267,195.1149979,0.732681516,0.987874583,0.936291591,0.84945968,0.007682042,0.002467332,0.721581747,0.998003838,DERMASON
29928,645.731,241.6901588,158.1128904,1.528592376,0.756324502,30331,195.2063347,0.714510815,0.986713264,0.901953787,0.807671838,0.00807572,0.002119829,0.652333797,0.997152469,DERMASON
29987,647.979,248.8178135,153.6975582,1.618879417,0.786405006,30330,195.3986546,0.73497549,0.988691065,0.897472234,0.785308141,0.008297523,0.001946653,0.616708877,0.998377307,DERMASON
30034,642.312,242.208061,158.1441184,1.531565407,0.757421071,30360,195.5517233,0.755078439,0.989262187,0.914810138,0.80737083,0.008064462,0.00211372,0.651847658,0.998347323,DERMASON
30064,636,235.822793,162.8610319,1.448000115,0.723229585,30319,195.6493641,0.698058884,0.991589432,0.933990364,0.829645691,0.007844026,0.002292395,0.688311973,0.996675816,DERMASON
30097,644.586,242.6371575,158.3363098,1.532416398,0.757733485,30440,195.7567127,0.793697257,0.988731932,0.910272316,0.806787859,0.008061839,0.002106936,0.650906649,0.997460022,DERMASON
30120,634.91,233.6502309,164.7017924,1.418625915,0.709299276,30433,195.8314967,0.813394545,0.989715112,0.938945742,0.838139538,0.007757312,0.002361328,0.702477886,0.996553333,DERMASON
30136,638.327,230.3926265,167.3832636,1.376437653,0.687152604,30491,195.8835034,0.778687889,0.98835722,0.92941364,0.850216026,0.007645096,0.002464222,0.722867292,0.994981758,DERMASON
30173,646.892,236.7537083,162.9183475,1.4532047,0.72558334,30612,196.0037162,0.828678147,0.985659219,0.906076353,0.827880237,0.007846542,0.002273674,0.685385688,0.996005702,DERMASON
30210,651.194,254.8002569,151.3874572,1.683100183,0.804360394,30507,196.1238554,0.788608124,0.990264529,0.89524068,0.769716082,0.008434302,0.001826212,0.592462846,0.997174325,DERMASON
30277,637.285,237.948898,162.1630339,1.467343649,0.731814747,30564,196.3412175,0.797203718,0.990609868,0.936818184,0.825140268,0.007859065,0.002247304,0.680856462,0.999050406,DERMASON
30314,647.757,247.5794653,156.0983507,1.586047925,0.776190896,30631,196.4611503,0.701080043,0.989651007,0.907880902,0.793527646,0.008167166,0.001997558,0.629686125,0.998712372,DERMASON
30344,648.551,244.314525,158.6025749,1.540419664,0.760640158,30722,196.5583393,0.705674419,0.987696114,0.906555563,0.804529895,0.008051494,0.002080774,0.647268353,0.997064898,DERMASON
30391,647.15,232.240455,166.9158003,1.391362918,0.695299885,30837,196.7105056,0.779496255,0.985536855,0.911895229,0.84701223,0.007641751,0.002426227,0.717429717,0.998205105,DERMASON
30419,658.305,249.3340284,156.3215033,1.595007873,0.779054544,30880,196.8011019,0.777522174,0.985071244,0.882064796,0.789307032,0.008196654,0.001962458,0.623005591,0.993698822,DERMASON
30440,658.449,257.7675096,151.2674167,1.704051773,0.80970536,30730,196.8690218,0.71475533,0.990562968,0.882287705,0.763746456,0.008468052,0.001777297,0.583308648,0.993988137,DERMASON
30455,659.854,250.9167134,155.1456934,1.617297316,0.785929985,30828,196.9175217,0.736535345,0.98790061,0.878967385,0.784792368,0.008238933,0.001927835,0.615899061,0.996091898,DERMASON
30493,646.415,236.6383152,164.5918609,1.437727928,0.718485546,30852,197.0403345,0.729881756,0.988363801,0.91703765,0.832664543,0.007760414,0.00230115,0.693330241,0.996820251,DERMASON
30529,640.227,229.6933267,169.9602498,1.351453219,0.672668231,30877,197.156613,0.824706899,0.988729475,0.935953929,0.858347153,0.007523775,0.002519228,0.736759835,0.995696451,DERMASON
30547,649.211,241.1090548,161.8585489,1.489628176,0.741178081,30921,197.2147266,0.772872179,0.98790466,0.910765748,0.817948238,0.007893052,0.002179355,0.66903932,0.996619822,DERMASON
30606,643.554,231.5483003,168.7153599,1.372419799,0.684896861,30975,197.4050899,0.769381599,0.988087167,0.928637998,0.852543895,0.007565454,0.002465368,0.726831094,0.997517383,DERMASON
30628,651.095,242.0169519,162.9802464,1.484946533,0.739255624,30998,197.4760258,0.779675687,0.988063746,0.907903692,0.815959478,0.00790182,0.002160634,0.66578987,0.988662359,DERMASON
30673,644.678,232.9486738,167.9214928,1.387247516,0.693089133,31069,197.6210428,0.733452893,0.987254176,0.92742846,0.848345859,0.007594584,0.002426473,0.719690696,0.998389131,DERMASON
30708,659.27,250.6504374,156.5493905,1.601094942,0.780966767,31070,197.7337602,0.694515436,0.98834889,0.887840125,0.788882566,0.008162382,0.001950052,0.622335703,0.996418546,DERMASON
30768,647.162,236.5545568,165.8821221,1.426040093,0.712922771,31137,197.9268408,0.709561367,0.988149147,0.923173042,0.836706946,0.007688331,0.00232437,0.700078513,0.998340028,DERMASON
30792,647.984,236.4552024,166.2777626,1.42204946,0.710981788,31118,198.0040203,0.802648385,0.989523748,0.921550623,0.837384918,0.007679112,0.002329117,0.701213501,0.99716028,DERMASON
30848,647.564,241.4743515,163.1920414,1.47969441,0.73707109,31184,198.1839889,0.741093093,0.989225244,0.924424575,0.820724801,0.007827877,0.002190857,0.673589198,0.996706171,DERMASON
30884,643.069,229.2296568,172.132298,1.331706248,0.660397327,31221,198.2995968,0.72407568,0.989205983,0.938486996,0.865069553,0.007422279,0.002564018,0.748345332,0.996576155,DERMASON
30907,655.571,247.9194885,159.007391,1.55916959,0.767234193,31252,198.3734221,0.746455742,0.988960707,0.903706173,0.800152595,0.008021467,0.002028266,0.640244176,0.998249249,DERMASON
30938,649.057,243.6379219,162.0617416,1.503364825,0.746687911,31236,198.4728824,0.72082945,0.990459726,0.922861276,0.814622292,0.007875038,0.00213923,0.663609479,0.997647148,DERMASON
30978,645.81,238.4000249,165.8577863,1.437376141,0.718320714,31279,198.6011446,0.795531587,0.99037693,0.933369722,0.833058405,0.007695785,0.002286307,0.693986307,0.99751936,DERMASON
31007,659.033,237.7536854,166.5496443,1.427524427,0.713639241,31427,198.6940829,0.749685687,0.986635695,0.897129814,0.835713997,0.007667742,0.002307161,0.698417885,0.997008592,DERMASON
31040,661.234,248.6290777,159.5083561,1.558721335,0.767079971,31424,198.7997874,0.74699781,0.987780041,0.892115785,0.799583819,0.008009957,0.002019603,0.639334283,0.996543987,DERMASON
31125,657.231,253.7003625,156.8484867,1.617486836,0.785986976,31517,199.0717982,0.812493474,0.987562268,0.905488928,0.784672896,0.008151016,0.001906102,0.615711554,0.995905333,DERMASON
31154,656.672,237.4326626,167.8834479,1.414270827,0.707135411,31519,199.1645169,0.720490287,0.988419683,0.907876307,0.838825268,0.007621258,0.002327515,0.70362783,0.995120313,DERMASON
31214,657.852,250.7045799,158.8731626,1.578017179,0.773573439,31547,199.3562117,0.801283532,0.989444321,0.906364509,0.795183765,0.008031799,0.0019809,0.63231722,0.997807436,DERMASON
31254,653.786,233.4702351,170.9963683,1.36535201,0.68086186,31660,199.4839059,0.711029211,0.987176248,0.918849194,0.854429713,0.007470091,0.002455902,0.730050134,0.996775418,DERMASON
31281,660.378,253.7950716,157.2977475,1.613469205,0.784773621,31626,199.5700534,0.710221597,0.989091254,0.901374565,0.786343297,0.008113394,0.001913511,0.618335781,0.997665741,DERMASON
31309,654.684,246.5770381,162.1691306,1.520493063,0.753296211,31621,199.6593522,0.815465958,0.990133139,0.917942771,0.809724027,0.007875596,0.002088389,0.655652999,0.996915837,DERMASON
31346,662.548,252.3571552,158.7532055,1.589619274,0.77733939,31724,199.7772929,0.785358154,0.988084731,0.89734056,0.791645051,0.008050697,0.001950452,0.626701886,0.996217398,DERMASON
31385,653.849,238.7121398,167.7064716,1.423392535,0.711637454,31704,199.9015335,0.791591001,0.989938178,0.922522717,0.837416705,0.007605931,0.002307271,0.701266738,0.99817784,DERMASON
31412,655.388,247.1958039,162.1519876,1.524469774,0.754790633,31771,199.9875011,0.798069106,0.988700387,0.918985126,0.809024659,0.00786947,0.002079564,0.6545209,0.997797328,DERMASON
31455,660.54,255.0689547,157.5334901,1.61914114,0.786483426,31771,200.1243361,0.796329114,0.990053823,0.905943909,0.784589157,0.008109011,0.00189547,0.615580145,0.996711137,DERMASON
31479,670.537,255.180817,157.8175133,1.616935989,0.785821262,31964,200.2006684,0.779453276,0.98482668,0.879802714,0.784544351,0.008106383,0.001894423,0.615509838,0.995240009,DERMASON
31511,652.328,243.9790135,164.68033,1.481530997,0.737838366,31768,200.3023996,0.802153603,0.991910098,0.930550634,0.820982087,0.007742662,0.002169725,0.674011587,0.998569058,DERMASON
31534,655.093,241.4660024,166.5977529,1.449395314,0.7238638,31893,200.375487,0.733263574,0.988743611,0.923385413,0.829828982,0.007657322,0.00223981,0.68861614,0.998077006,DERMASON
31563,662.797,254.5682722,158.4050892,1.607071298,0.782818642,31936,200.4676027,0.7828125,0.988320391,0.902873843,0.787480706,0.008065402,0.001913222,0.620125862,0.996586475,DERMASON
31612,665.691,239.9569618,168.2363971,1.426308254,0.713052428,32011,200.6231504,0.800141743,0.987535535,0.896430174,0.836079724,0.007590692,0.002287978,0.699029305,0.997031267,DERMASON
31644,662.474,245.6391118,164.8483672,1.490091264,0.741366989,32069,200.7246675,0.791416567,0.986747326,0.906073781,0.817152717,0.007762581,0.002135005,0.667738562,0.994991398,DERMASON
31663,663.263,254.3668999,158.7342948,1.602469713,0.781394989,31940,200.784919,0.713644969,0.991327489,0.904462121,0.789351598,0.008033569,0.001923846,0.623075946,0.998460333,DERMASON
31707,667.611,256.1094577,158.2723142,1.618157028,0.786188319,32127,200.9243794,0.714282496,0.986926884,0.893959922,0.784525418,0.008077379,0.001887462,0.615480132,0.995943501,DERMASON
31757,655.887,240.6649408,168.4837496,1.42841634,0.714068338,32129,201.0827397,0.731054328,0.988421675,0.927665247,0.835529841,0.007578327,0.002278248,0.698110115,0.997191895,DERMASON
31790,662.569,246.8040912,164.5567495,1.499811414,0.745281007,32139,201.1871893,0.710486322,0.989140919,0.909993242,0.815169588,0.007763576,0.002114625,0.664501457,0.996626869,DERMASON
31838,658.144,234.4404369,173.3793786,1.352181781,0.673106529,32239,201.3390191,0.741246042,0.987561649,0.923663516,0.858806705,0.007363542,0.00247086,0.737548956,0.997300261,DERMASON
31877,666.153,247.2493381,164.4753077,1.503261137,0.746647037,32245,201.4622966,0.776276057,0.988587378,0.902691453,0.814814301,0.007756355,0.002108978,0.663922345,0.99804866,DERMASON
31901,658.995,240.8731705,169.1496358,1.424024174,0.71194496,32340,201.5381222,0.744098712,0.986425479,0.923102489,0.836698092,0.007550646,0.002282648,0.700063698,0.996907629,DERMASON
31947,659.25,247.1904476,164.7648572,1.50026196,0.745460093,32265,201.683375,0.780413328,0.990144119,0.923718558,0.815902786,0.007737517,0.00211512,0.665697357,0.998720422,DERMASON
31977,662.731,248.2332684,164.8049984,1.506224148,0.747810878,32380,201.7780487,0.758108108,0.987554046,0.914898698,0.812856592,0.007762869,0.002090537,0.66073584,0.995216277,DERMASON
32006,662.99,251.4446112,162.538916,1.546980978,0.762981467,32292,201.8695244,0.724872039,0.991143317,0.915013094,0.802838937,0.007856171,0.002013281,0.644550359,0.997107144,DERMASON
32038,675.473,239.9630491,170.6138358,1.406468872,0.703191553,32573,201.970415,0.747259411,0.983575354,0.882387349,0.841672982,0.007489951,0.002318634,0.708413408,0.996361407,DERMASON
32061,653.995,237.928599,171.9643956,1.383592215,0.691102974,32411,202.042899,0.71913061,0.989201197,0.94197217,0.8491745,0.007421122,0.00238033,0.721097331,0.997704653,DERMASON
32112,681.315,265.4699834,155.44856,1.707767402,0.810629187,32630,202.2035318,0.747346863,0.984125038,0.869323296,0.761681336,0.008267002,0.00171641,0.580158458,0.990775703,DERMASON
32147,671.343,253.992246,161.3868279,1.573810262,0.772182663,32469,202.3136961,0.710823659,0.990082848,0.896316486,0.796534931,0.007900963,0.00196191,0.634467897,0.998532086,DERMASON
32184,678.671,263.0023569,156.3592873,1.682038602,0.80408328,32581,202.4300904,0.731188659,0.987814984,0.878074368,0.769689264,0.008171836,0.001769136,0.592421562,0.996475936,DERMASON
32221,667.427,248.5096472,166.2182438,1.495080453,0.743388097,32581,202.5464178,0.827091408,0.988950615,0.908952808,0.815044487,0.007712661,0.002099468,0.664297515,0.99317823,DERMASON
32269,672.442,241.4880288,170.8426629,1.413511266,0.706755284,32717,202.6972296,0.709146449,0.986306813,0.896779576,0.83936761,0.007483592,0.002291388,0.704537985,0.995872379,DERMASON
32314,663.884,247.4085741,166.732697,1.483863564,0.738807605,32657,202.8385137,0.709013516,0.989496892,0.921332053,0.819852402,0.00765639,0.002133764,0.672157961,0.997390708,DERMASON
32360,659.906,243.1000201,170.0215219,1.429819104,0.714741062,32697,202.9828359,0.713278081,0.989693244,0.933800759,0.834976631,0.007512362,0.002252442,0.697185975,0.996849826,DERMASON
32408,674.039,257.0555033,161.0262144,1.59635811,0.779481009,32781,203.1333236,0.708913923,0.988621458,0.896379763,0.790231374,0.007931853,0.00190797,0.624465625,0.996870765,DERMASON
32481,658.17,239.3627374,173.2571047,1.381546447,0.689981974,32765,203.3619769,0.746723987,0.991332214,0.942243369,0.849597473,0.007369316,0.002368426,0.721815866,0.997222146,DERMASON
32532,678.937,269.9474163,154.0422782,1.752424202,0.821201662,32797,203.5215686,0.675722832,0.991919993,0.88687349,0.753930419,0.008297904,0.001653763,0.568411076,0.996097326,DERMASON
32593,667.619,252.5094773,164.7414971,1.532761822,0.757860111,32950,203.7122885,0.74583524,0.989165402,0.91891814,0.80675106,0.007747353,0.002024377,0.650847273,0.997593852,DERMASON
32624,669.461,254.9991509,163.7435222,1.557308328,0.766592749,32947,203.8091433,0.684343011,0.990196376,0.914737553,0.799254204,0.007816306,0.001967528,0.638807283,0.994819901,DERMASON
32677,677.007,254.0073338,164.3518726,1.545509216,0.762459507,33003,203.9746274,0.703639104,0.99012211,0.895912764,0.803026528,0.007773276,0.0019939,0.644851605,0.996624098,DERMASON
32708,680.721,259.8021476,161.0423351,1.613253729,0.784708236,33247,204.0713577,0.698888889,0.983788011,0.887003954,0.78548757,0.007943077,0.001865202,0.616990723,0.995362585,DERMASON
32749,676.089,255.6686374,163.3931339,1.564745294,0.769138901,33101,204.199221,0.717408925,0.98936588,0.900326778,0.798687015,0.007806914,0.001959592,0.637900949,0.998152508,DERMASON
32781,674.424,260.4018626,160.8078929,1.619335083,0.786541507,33087,204.2989611,0.793075918,0.990751655,0.905661755,0.784552611,0.007943683,0.001856479,0.615522799,0.996737663,DERMASON
32807,660.821,236.4464783,176.9843988,1.335973566,0.663114693,33156,204.3799641,0.766089109,0.989474002,0.944079812,0.864381511,0.007207196,0.002481807,0.747155396,0.998179859,DERMASON
32858,669.885,247.760391,169.1604879,1.46464694,0.730644215,33196,204.5387615,0.765207266,0.98981805,0.920132738,0.825550689,0.007540337,0.002160456,0.68153394,0.9982066,DERMASON
32904,668.662,240.0670103,175.161431,1.370547208,0.683836185,33244,204.6818848,0.799145092,0.989772591,0.924794577,0.852603132,0.007295983,0.002378216,0.7269321,0.996294761,DERMASON
32942,674.93,247.0960351,169.9765205,1.453706868,0.725808707,33368,204.8000417,0.77854982,0.987233277,0.908745685,0.828827713,0.007500942,0.002183497,0.686955378,0.998631751,DERMASON
32976,685.483,251.3879327,167.7199145,1.498855598,0.744900406,33409,204.9057033,0.710490595,0.987039421,0.881890087,0.81509761,0.00762336,0.002075701,0.664384115,0.995815849,DERMASON
33037,678.063,263.7833569,160.0818022,1.647803519,0.794802277,33357,205.0951361,0.820835818,0.990406811,0.902963871,0.777513557,0.007984483,0.001799942,0.604527331,0.996142263,DERMASON
33077,686.259,259.5844138,163.0510137,1.592044158,0.778113837,33560,205.2192594,0.750045351,0.985607867,0.882591765,0.790568495,0.007847883,0.001890995,0.624998545,0.995025283,DERMASON
33121,668.968,240.852119,175.9776495,1.368651756,0.682756434,33476,205.3557084,0.743957772,0.989395388,0.930042119,0.852621556,0.007271885,0.002370566,0.726963517,0.994959894,DERMASON
33154,667.313,243.5331424,173.6702401,1.40227331,0.701034109,33479,205.4579856,0.785416469,0.990292422,0.935592273,0.843655133,0.007345513,0.002295418,0.711753983,0.998073614,DERMASON
33176,673.911,249.3896053,169.8742215,1.468083875,0.732134595,33512,205.5261422,0.814174929,0.989973741,0.91797065,0.824116715,0.007517169,0.002138893,0.67916836,0.997076117,DERMASON
33196,668.346,249.2204,169.9200342,1.466692266,0.731532771,33553,205.5880831,0.808337595,0.989360117,0.933883954,0.824924778,0.007507543,0.002144544,0.680500889,0.998085391,DERMASON
